Distributor,Theaters,Movie_years,Movie_budget,Movie_aspect_ratio,Movie_runtime,Movie_ratings,Movie_director,Movie_director_credit,Movie_director_awords_Oscars,Movie_director_awords_win,Movie_director_awords_nominations,Movie_actor_1_name,Movie_actor_1_credit,Movie_actor_1_awords_Oscars,Movie_actor_1_awords_win,Movie_actor_1_awords_nominations,Movie_actor_2_name,Movie_actor_2_credit,Movie_actor_2_awords_Oscars,Movie_actor_2_awords_win,Movie_actor_2_awords_nominations,Movie_actor_3_name,Movie_actor_3_credit,Movie_actor_3_awords_Oscars,Movie_actor_3_awords_win,Movie_actor_3_awords_nominations,Movie_music_names,Movie_music_credit,Movie_music_awords_Oscars,Movie_music_awords_win,Movie_music_awords_nominations,Movie_writter_names,Movie_writter_credit,Movie_writter_awords_Oscars,Movie_writter_awords_wins,Movie_writter_awords_nominations,Movie_cinematography_name,Movie_cinematography_credit,Movie_cinematography_aword_Oscars,Movie_cinematography_aword_win,Movie_cinematography_aword_nominations,Movie_costume_name,Movie_costume_credit,Movie_costume_aword_Oscars,Movie_costume_aword_win,Movie_costume_aword_nominations,Movie_awords_win,Movie_awords_nominations,Movie_awords_oscars
22,3036,2009,23600000,2.39,88,7.6,386,10,0,1,1,209,11,1,9,46,667,61,3,17,78,223,0,1,60,1,54,4,0,1,1,491,10,0,2,10,222,17,1,0,6,245,13,0,0,1,10,28,0
16,3391,2016,15000000,2.35,103,7.2,85,4,0,2,4,225,143,1,25,70,427,0,0,4,22,359,20,0,0,0,19,36,1,5,23,330,1,0,1,2,147,23,0,0,1,214,0,0,0,0,15,48,0
26,3183,2008,25000000,2.35,90,7.8,356,2,0,0,0,270,65,1,9,36,413,0,0,1,5,437,60,0,0,0,163,8,0,6,4,382,32,1,16,14,229,19,0,0,1,76,5,0,0,0,2,2,0
31,3332,2016,44000000,2.39,128,7.3,153,13,0,4,3,40,58,2,66,110,29,0,1,13,67,293,161,1,55,1,133,60,1,8,25,54,1,2,1,4,301,56,2,8,29,294,21,0,2,3,3,5,0
6,3188,2018,44000000,2.39,230,6.8,153,13,0,4,3,40,58,2,66,110,29,0,1,13,67,293,161,1,55,1,133,60,1,8,25,54,1,2,1,4,301,56,2,8,29,294,21,0,2,3,3,5,0
16,2649,1995,50000000,1.85,109,5.3,138,17,5,16,21,264,0,3,14,77,165,12,0,2,2,232,79,0,4,0,94,173,1,15,63,417,19,1,12,13,7,30,5,7,7,252,7,1,0,4,2,11,0
24,2933,2013,30000000,1.85,132,7.2,261,3,2,22,19,143,97,1,49,57,140,15,0,0,1,512,2,0,0,0,186,2,0,3,8,131,3,2,3,7,11,61,1,5,3,339,50,1,18,13,17,51,2
26,4037,2018,88000000,2.39,107,5.3,401,4,0,4,13,53,27,0,1,2,645,15,0,12,14,300,20,0,21,0,81,19,0,11,17,194,12,0,0,3,193,24,0,0,2,381,41,0,0,1,1,8,0
30,3424,2005,55000000,2.39,98,6.3,376,3,0,15,7,220,0,2,41,35,503,23,1,14,34,664,55,0,17,0,86,121,2,35,73,470,2,0,0,0,104,16,0,1,1,370,24,0,0,2,2,6,0
23,3332,2009,50000000,2.35,121,6.2,7,27,0,7,7,325,54,1,32,57,87,2,0,1,5,646,0,2,1,2,131,40,2,7,26,524,1,0,0,0,307,8,0,5,13,378,0,0,0,0,1,6,0
30,3602,2018,75000000,2.39,104,7.3,272,14,1,3,10,139,79,1,28,51,228,0,1,0,10,91,0,0,0,0,110,9,0,6,22,0,99,0,0,0,217,18,0,0,4,171,60,2,16,50,2,11,1
31,2410,1996,100000000,2.39,115,6.1,76,7,0,2,5,36,37,1,24,36,260,65,1,8,20,732,0,3,13,3,5,25,2,18,32,595,0,0,0,0,0,69,1,0,5,327,30,1,0,3,3,1,1
29,3144,2016,45000000,1.85,112,6.5,436,5,1,8,12,129,0,1,16,94,222,0,0,4,5,609,0,1,2,1,44,94,4,75,96,187,7,0,1,1,39,24,0,5,5,287,7,0,0,2,4,12,1
22,4075,2017,50000000,2.39,86,3.3,454,3,0,2,3,402,64,0,1,6,261,54,1,20,40,40,0,0,1,0,168,30,2,8,36,594,3,0,2,3,348,0,0,0,1,148,0,0,0,0,7,3,0
16,3585,1989,11500000,1.85,103,6.6,283,21,0,2,5,96,6,0,5,1,196,58,0,0,4,185,0,0,0,0,63,3,1,16,25,556,26,2,6,6,256,29,0,0,2,258,12,0,1,1,1,5,0
17,3039,2012,12000000,2.35,110,6.5,301,2,0,1,1,369,0,0,0,0,137,21,0,5,17,683,45,1,42,1,159,19,0,0,3,361,2,0,0,2,302,21,0,0,2,121,0,0,0,0,1,6,1
16,1595,1994,55000000,2.39,142,8.8,378,15,1,7,12,414,28,2,61,170,519,0,0,0,0,652,0,2,16,2,5,21,2,16,30,612,1,0,1,1,84,20,1,0,12,178,7,2,1,19,44,75,6
16,2839,2004,17000000,1.85,97,7,280,4,0,1,6,275,0,0,19,36,509,0,1,5,39,714,0,2,37,2,188,3,1,12,6,518,0,0,0,0,63,37,0,0,1,263,20,0,0,0,7,25,0
16,3057,2006,50000000,2.35,97,5.6,449,4,0,0,0,298,38,1,33,70,567,0,4,10,31,756,0,3,7,3,188,7,1,12,6,589,12,0,1,2,48,13,1,9,12,118,43,1,6,10,0,5,0
30,3187,2009,65000000,2.39,98,5.7,16,5,0,1,2,116,48,0,15,64,30,0,0,4,8,16,7,0,3,0,216,20,0,16,10,402,2,0,0,0,114,36,0,1,1,135,28,0,0,0,0,1,0
29,2863,2012,25000000,2.35,109,6.5,27,7,0,34,28,365,10,0,0,0,75,9,0,5,7,322,1,0,11,0,38,17,0,9,4,2,0,0,0,5,18,63,1,4,14,172,5,1,3,6,0,1,0
29,2757,2004,105000000,2.35,119,6.7,110,5,0,1,9,431,12,0,7,38,119,79,0,6,12,706,0,2,16,2,74,24,0,17,7,290,14,0,0,2,126,2,0,0,0,281,0,0,0,0,0,5,0
30,3122,2003,90000000,2.39,99,5,372,8,0,1,5,119,41,1,23,80,618,60,1,9,13,547,32,0,0,0,134,21,0,14,9,138,0,0,0,2,264,53,1,3,12,291,20,0,0,1,1,4,0
31,2908,2003,140000000,2.39,154,7.7,124,16,1,6,4,253,36,1,9,24,635,26,3,36,64,745,52,0,0,0,75,52,1,104,227,306,8,3,7,36,169,19,2,16,26,298,18,1,16,20,21,62,4
31,3110,2007,34000000,2.35,87,6.2,249,1,0,0,1,82,16,0,7,53,568,0,1,7,19,468,159,1,2,1,118,27,0,4,9,357,2,0,0,1,317,0,0,0,1,386,0,0,0,0,0,3,0
21,2175,2018,34000000,2.35,110,6.5,249,1,0,0,1,82,16,0,7,53,568,0,1,7,19,468,159,1,2,1,118,27,0,4,9,357,2,0,0,1,317,0,0,0,1,386,0,0,0,0,0,3,0
11,2711,2004,30000000,1.85,106,5.7,251,17,0,3,5,170,42,0,9,26,85,14,0,10,19,665,22,0,6,0,179,20,0,4,1,387,3,0,0,3,339,21,0,0,1,170,9,0,0,1,2,10,0
26,3019,2000,51000000,1.85,116,6.6,40,4,0,3,4,215,30,2,28,76,524,0,2,30,91,43,14,2,13,2,121,0,0,0,0,477,6,2,3,8,207,93,0,4,2,307,1,0,0,0,2,4,0
16,2524,2005,30000000,2.35,136,7.3,438,28,3,3,10,378,97,1,26,71,531,1,0,4,5,637,19,0,1,0,216,12,0,16,10,393,3,0,1,1,304,19,0,0,1,101,17,0,0,0,3,15,0
26,3787,2018,62000000,2.39,143,6.3,460,5,0,0,2,117,13,0,12,8,376,32,0,0,0,403,0,0,1,0,107,11,1,2,6,575,3,0,0,0,119,25,0,10,3,348,40,0,0,2,0,8,0
29,3400,2016,160000000,2.39,123,6.8,122,4,1,9,8,421,20,0,0,2,498,0,0,1,12,60,44,0,8,0,175,23,2,15,21,88,8,0,0,0,307,12,0,5,13,272,16,1,2,8,2,3,0
30,2824,1997,75000000,2.39,115,6.9,406,6,0,0,2,90,41,1,8,7,463,40,0,0,9,553,19,0,0,0,134,13,0,14,9,536,4,1,2,6,76,15,1,0,2,58,0,0,0,0,7,9,2
26,3503,2014,140000000,2.39,150,6,367,42,4,37,87,87,43,1,74,127,308,57,1,13,63,363,90,2,11,2,6,20,3,36,45,5,0,0,0,0,61,56,0,1,29,163,25,1,2,13,0,5,0
29,2261,2014,140000000,2.39,150,6,367,42,4,37,87,87,43,1,74,127,308,57,1,13,63,363,90,2,11,2,6,20,3,36,45,5,0,0,0,0,61,56,0,1,29,163,25,1,2,13,0,5,0
22,2648,2008,35000000,2.35,123,6.8,374,5,0,0,4,218,17,0,2,4,375,53,2,43,77,397,0,0,4,0,54,3,0,1,1,480,0,0,0,0,296,34,1,7,5,241,11,0,0,0,1,5,0
16,2317,2016,47000000,2.39,116,7.9,115,14,1,72,79,18,0,6,67,231,296,48,2,29,55,245,110,1,52,1,116,8,2,12,59,183,5,1,9,25,29,59,1,0,31,326,47,0,8,13,64,260,1
29,3367,2011,75000000,2.39,104,6.2,44,48,2,6,4,43,100,1,4,50,168,56,1,31,88,112,27,1,57,1,32,20,1,4,25,5,0,0,0,0,59,63,2,11,17,351,0,0,0,0,0,3,0
22,3723,2015,88000000,2.35,105,5.5,63,17,1,0,14,3,58,1,58,117,373,24,1,1,13,518,0,1,3,1,81,17,0,11,17,583,13,1,1,7,9,27,0,0,2,65,11,0,0,1,4,9,0
26,3555,2010,155000000,1.78,113,6.3,288,67,0,23,19,151,0,0,3,10,594,6,0,1,3,59,9,0,0,0,47,0,0,0,0,104,4,1,4,18,59,62,2,10,16,151,44,1,2,6,2,17,1
13,3424,2005,43000000,2.35,101,5.6,374,3,0,0,4,205,0,2,50,156,269,0,2,41,49,515,22,0,0,0,53,0,0,0,0,42,0,0,0,0,296,30,1,7,5,219,13,0,1,18,1,10,0
29,3027,2006,85000000,2.39,104,6,239,4,0,3,7,280,15,0,3,10,126,0,0,0,0,724,0,0,0,0,25,30,2,1,6,95,1,0,0,1,312,31,1,3,2,348,24,0,0,2,1,4,0
10,868,2004,6000000,1.85,122,7.5,294,15,1,27,16,40,40,2,54,98,607,20,1,19,45,256,0,0,0,0,93,0,0,0,1,428,9,1,27,16,188,0,0,3,1,14,0,0,1,2,29,17,0
26,3434,2017,38000000,1.85,89,6.2,109,4,0,0,4,255,69,1,13,38,166,64,0,6,14,554,93,2,0,2,208,12,1,11,3,446,15,0,2,8,211,0,0,0,0,342,0,0,0,0,3,15,0
20,3215,2016,20000000,2.39,100,6.2,221,2,1,2,1,314,0,1,9,55,358,0,1,2,11,424,0,1,10,1,33,30,1,2,-1,317,11,1,2,1,153,59,2,0,3,191,29,0,0,0,3,5,0
31,2861,2010,37000000,2.39,125,7.5,30,3,2,60,104,40,51,2,60,104,518,0,1,0,17,367,25,2,5,2,48,8,1,1,2,476,0,0,0,9,275,69,1,5,29,371,18,0,0,1,9,45,1
16,2923,2003,50000000,1.85,116,6.4,120,27,1,1,2,246,0,1,17,37,433,31,1,30,67,400,0,1,2,1,53,0,0,0,0,433,0,0,0,0,157,0,0,0,0,177,0,0,0,0,1,8,0
5,3653,2012,145000000,1.85,97,7.3,344,5,1,6,0,84,22,1,7,32,5,96,1,37,101,383,44,2,10,2,8,53,2,93,264,147,3,0,0,5,174,0,0,1,2,308,0,0,0,0,14,31,1
22,3633,2015,30000000,1.85,94,4.4,16,11,0,1,2,256,24,1,1,13,512,0,0,2,5,549,97,0,4,0,191,23,2,6,2,356,5,1,1,13,78,76,1,8,4,135,39,0,0,0,1,9,0
31,2340,1993,44000000,1.85,130,7.8,12,7,1,1,3,162,45,1,14,12,641,37,1,14,62,668,0,1,8,1,88,26,8,42,70,267,6,0,0,4,224,30,2,5,5,2,26,1,2,1,12,37,1
26,3167,2011,21000000,2.35,100,6.5,93,4,1,0,3,445,25,0,3,6,151,44,0,3,3,597,0,0,2,0,62,26,1,6,5,196,8,0,0,0,131,40,1,8,5,395,0,1,0,3,2,5,0
31,3255,2009,20000000,2.35,102,6.4,53,4,0,2,6,443,25,0,35,35,395,0,0,2,6,709,41,1,0,1,188,12,1,0,-6,263,2,0,0,0,336,72,1,0,2,307,17,0,0,0,3,5,0
22,3173,2014,68000000,2.35,134,7.6,92,4,0,0,5,54,70,2,110,201,590,48,0,18,58,452,21,0,7,0,202,40,1,12,25,136,7,0,0,5,292,11,0,2,5,246,9,0,0,1,5,23,0
21,2828,2007,45000000,2.39,94,6.3,389,150,0,3,5,317,0,0,3,19,477,21,0,0,1,20,0,0,4,0,29,5,0,0,11,467,6,0,2,3,72,0,0,0,2,187,34,2,0,3,2,2,0
31,3854,2018,94000000,2.39,119,6.3,368,14,0,1,5,14,0,1,48,59,158,55,2,6,9,740,77,1,4,1,115,29,0,7,25,205,0,0,0,3,109,15,0,1,4,74,71,4,34,64,0,8,0
22,3833,2006,85000000,1.85,86,6.1,379,4,1,1,8,292,25,0,5,11,42,17,0,19,42,251,41,1,3,1,175,18,2,5,11,559,3,0,0,1,182,0,0,0,0,308,0,0,0,0,1,10,0
22,3501,2015,58000000,2.39,103,6.3,370,5,0,0,3,173,133,2,7,42,164,33,0,3,6,564,0,0,3,0,44,92,4,74,95,133,7,0,0,1,143,93,1,18,7,189,37,3,5,15,0,4,0
29,3480,2016,29000000,1.85,99,5.4,31,1,0,0,1,302,0,2,33,101,380,0,1,10,50,586,64,1,21,1,33,30,1,2,-1,410,1,2,33,101,176,46,0,0,3,397,35,0,1,4,0,3,0
5,2911,2010,69000000,1.85,114,5.9,190,10,4,8,12,396,39,1,24,128,496,68,1,9,25,751,40,2,9,2,208,7,1,4,-4,144,1,0,0,0,153,44,2,0,3,262,28,2,2,9,0,1,0
30,4090,2018,130000000,2.39,130,6.7,371,9,1,14,18,129,0,1,18,96,400,19,1,12,34,64,46,1,11,1,128,55,7,22,51,457,4,0,0,0,82,42,1,15,32,347,46,3,36,101,22,103,4
29,2885,2014,70000000,2.39,92,6.3,149,1,0,0,2,281,18,0,1,6,566,0,0,5,9,190,40,0,2,0,175,22,2,13,19,403,0,0,0,1,166,32,1,1,3,298,29,1,9,13,3,5,0
11,3323,2005,19000000,2.39,90,6,13,7,0,2,5,373,29,1,2,36,439,0,1,4,8,338,23,0,0,0,200,27,0,8,3,532,2,0,0,2,252,31,0,0,0,92,0,0,0,0,2,4,0
11,3216,2005,53000000,2.35,118,5.7,133,32,0,7,11,227,58,2,36,44,648,0,1,12,50,735,41,0,8,0,108,9,1,26,56,180,31,0,3,2,150,17,0,0,2,257,25,2,15,32,1,13,0
10,2255,2009,13000000,1.85,113,4.5,458,14,0,16,49,426,11,0,16,49,615,0,1,23,65,3,29,0,3,0,1,18,0,12,4,597,14,0,16,49,6,53,0,2,7,206,11,0,0,1,1,5,0
16,2230,2001,13000000,1.85,112,6.2,438,24,3,3,10,239,0,1,14,17,579,14,0,6,2,413,0,2,0,2,133,37,1,13,30,172,0,0,0,0,271,31,2,4,4,346,6,0,0,0,6,8,0
22,3282,2003,29000000,1.78,102,6.4,375,16,0,41,32,34,55,1,44,65,560,0,1,17,44,364,41,3,59,3,185,1,0,41,32,508,9,0,41,32,284,3,0,41,32,138,9,1,2,2,3,6,0
16,2621,1997,80000000,2.39,138,7.3,217,35,0,21,19,227,39,2,28,36,474,28,1,20,45,348,0,3,10,3,108,0,1,18,48,437,6,0,1,1,240,30,0,0,1,118,27,1,6,10,11,21,1
22,3074,2009,100000000,2.35,106,6.4,455,29,2,4,13,110,47,2,72,164,316,64,2,40,48,457,101,0,8,0,78,56,1,8,25,74,17,1,19,9,337,49,0,0,3,325,21,1,1,1,1,7,0
31,3650,2004,165000000,2.39,100,6.6,378,20,1,17,22,414,44,2,71,180,396,0,0,3,2,206,67,0,0,0,5,54,2,26,40,98,2,0,0,0,84,31,1,0,12,178,16,2,1,19,5,23,3
13,2421,2021,165000000,2.39,100,6.6,378,20,1,17,22,414,44,2,71,180,396,0,0,3,2,206,67,0,0,0,5,54,2,26,40,98,2,0,0,0,84,31,1,0,12,178,16,2,1,19,5,23,3
22,3072,2008,27000000,2.35,111,6.9,99,6,0,14,41,387,15,1,0,22,262,43,1,38,131,164,6,0,2,0,74,27,0,17,7,544,2,1,0,22,334,17,0,2,5,181,0,0,0,0,2,14,1
26,3723,2011,75000000,1.85,87,4.3,302,0,0,0,0,192,47,2,2,20,142,87,1,6,21,336,0,0,5,0,136,28,2,11,1,320,10,1,1,3,329,45,0,0,0,7,45,0,0,0,2,1,0
26,3020,2006,100000000,2.35,104,5.1,410,1,3,6,14,118,0,1,1,4,294,63,1,17,22,677,0,0,0,0,168,13,2,12,40,474,1,0,0,3,126,3,0,0,0,219,15,0,1,18,1,6,0
22,3481,2009,60000000,1.78,111,7.2,246,34,3,11,13,308,67,2,40,53,525,0,0,0,0,12,1,0,0,0,194,0,0,0,1,413,0,0,0,1,83,0,1,0,5,266,1,1,0,1,7,9,0
18,3028,2019,50000000,2.39,120,5.2,311,15,1,31,22,289,24,0,1,2,68,34,0,0,2,538,0,0,0,0,20,51,1,4,43,30,0,0,0,0,198,49,0,0,0,365,53,0,0,1,1,8,0
16,2547,1999,70000000,2.39,105,6.5,50,38,2,8,33,420,54,1,20,68,41,0,2,5,16,67,0,0,0,0,167,1,2,7,8,157,3,0,0,0,251,30,1,10,4,230,24,0,0,1,1,3,0
13,2360,1994,23000000,1.85,101,6.9,76,6,0,2,5,215,17,2,22,70,502,31,1,5,2,587,5,0,10,0,176,18,1,18,10,420,1,0,0,1,165,7,0,3,4,141,7,0,0,1,6,20,1
16,2659,1994,35000000,2.39,118,6.6,94,0,0,0,0,339,46,3,23,51,323,39,0,1,5,85,28,0,2,0,56,0,0,0,0,203,43,2,10,6,156,73,1,1,3,332,9,3,2,10,2,4,0
22,3082,2010,60000000,1.85,133,5.8,391,6,6,17,62,238,0,1,49,96,239,0,0,0,0,267,0,0,0,0,45,17,1,3,40,523,5,6,17,62,283,36,3,8,119,281,0,0,0,0,2,2,0
26,3002,2003,78000000,2.39,110,5.8,416,3,0,1,3,386,89,1,19,12,468,136,0,14,27,584,0,0,0,0,214,39,2,4,16,14,4,0,0,1,54,33,1,11,36,155,5,3,4,15,0,12,0
31,4131,2018,80000000,2.35,96,6.6,240,2,0,3,9,76,53,0,23,57,261,57,1,21,41,754,0,1,12,1,79,97,0,6,5,342,14,0,3,9,249,0,0,0,0,390,0,0,0,0,1,15,0
21,3284,2004,45000000,2.39,94,6.2,8,18,0,0,0,317,0,0,3,19,591,0,0,0,2,563,12,0,0,0,92,7,4,7,-2,467,4,0,2,3,79,37,0,2,4,261,32,0,1,2,6,3,0
26,1002,1983,32500000,2.2,131,8.3,366,24,0,2,3,288,38,0,23,24,225,34,1,4,2,108,0,3,8,3,109,88,5,147,301,366,5,4,17,28,3,70,0,0,1,2,8,1,2,1,22,16,4
26,3057,2008,30000000,2.39,111,6.1,22,2,0,0,0,61,82,0,1,3,89,0,0,0,0,590,0,0,3,0,176,44,1,5,-3,23,5,1,2,3,251,38,1,10,4,60,22,1,1,2,5,3,0
10,2732,2009,10000000,2.35,92,5.9,340,2,0,0,11,433,0,1,17,11,386,29,0,2,2,209,61,0,5,0,182,9,0,1,4,10,0,0,0,0,1,27,0,0,0,274,9,0,1,1,1,2,0
30,3472,2004,40000000,1.85,113,5.8,145,24,5,13,10,29,0,1,51,95,342,0,1,16,25,275,117,1,5,1,101,66,1,15,9,408,2,0,0,0,38,25,0,0,0,134,0,0,0,1,1,2,0
30,3103,2007,22000000,2.39,110,6.1,16,3,0,1,2,116,44,0,15,64,412,0,0,0,5,428,0,1,11,1,161,11,0,3,4,447,0,0,0,1,114,33,0,1,1,135,22,0,0,0,0,3,0
22,3149,2008,40000000,2.35,90,6.6,336,8,0,3,7,109,62,2,11,27,432,15,1,6,37,245,71,1,44,1,15,6,0,9,6,48,3,0,0,0,9,19,0,0,2,241,11,0,0,0,2,2,0
16,3780,2016,60000000,2.35,118,6.1,124,22,1,19,17,413,40,3,49,77,117,0,0,0,2,10,55,0,5,0,81,17,0,11,17,498,6,0,0,2,240,51,0,0,1,232,3,0,0,0,0,1,0
30,2537,2001,26000000,1.85,111,6.3,145,23,5,13,10,242,0,1,13,22,31,0,1,48,92,275,102,1,5,1,101,50,1,12,6,408,0,0,0,0,177,29,1,0,2,134,0,0,0,1,3,11,0
30,3054,2000,100000000,2.35,114,5.7,45,34,0,14,28,149,25,1,18,17,630,39,1,15,18,192,33,1,15,1,67,146,1,62,72,380,0,0,0,0,314,45,1,3,2,348,15,0,0,2,0,2,0
29,2758,2005,80000000,2.35,128,6.4,430,38,2,9,25,326,0,1,85,211,580,46,2,56,91,115,0,2,1,2,88,74,8,54,82,395,9,0,1,1,60,37,1,7,33,351,0,0,0,0,3,2,0
16,2509,2002,5000000,1.85,87,6.6,193,2,0,0,0,229,4,0,0,14,46,4,0,0,3,696,1,0,0,0,193,0,3,5,13,272,2,0,0,0,81,3,0,0,0,194,0,1,9,21,1,7,0
26,2980,2004,70000000,2.35,146,7.7,455,23,2,4,13,110,41,2,67,159,123,0,0,17,36,603,0,0,25,0,78,33,1,3,20,1,1,0,0,0,244,16,2,5,9,239,34,0,0,4,1,7,0
30,2888,2020,200000000,2.39,115,5.6,317,13,0,22,13,442,0,0,4,8,159,71,0,24,22,444,0,0,43,0,78,77,1,19,36,499,8,0,1,2,204,37,0,11,12,37,56,1,3,8,2,22,0
16,2934,2000,30000000,1.78,78,6.1,428,10,0,10,2,125,0,0,0,2,614,0,0,23,53,123,0,0,0,0,136,14,2,0,-10,239,5,1,0,4,158,0,0,0,0,248,0,0,0,0,3,7,0
8,3002,2015,10000000,2.35,97,6.1,264,0,0,6,15,111,81,0,7,9,598,0,0,4,4,38,45,0,0,0,112,7,0,2,3,370,13,0,6,15,33,42,0,5,1,25,26,0,0,0,3,10,0
26,3207,2010,100000000,2.35,98,6.8,455,30,2,4,13,110,48,2,73,165,96,18,1,7,32,645,0,0,11,0,78,58,1,9,26,386,5,0,0,0,22,12,0,0,1,315,33,1,3,18,1,13,1
29,3007,2009,75000000,1.85,146,6.3,238,8,1,6,26,3,44,1,52,111,584,21,1,1,23,443,0,0,2,0,144,0,0,3,1,335,27,1,6,26,140,33,2,24,58,36,39,0,0,5,0,3,0
31,3188,2015,53000000,2.35,123,6.9,395,2,0,3,7,228,73,3,71,142,308,58,1,14,64,65,56,1,26,1,115,23,0,7,25,391,0,0,0,1,210,30,0,0,3,197,27,0,0,5,6,24,0
26,3240,1982,10700000,2.39,114,7.3,446,9,0,9,4,93,24,4,5,12,304,0,1,3,5,57,0,1,0,1,94,111,1,2,50,569,8,3,150,167,213,33,0,1,1,105,0,0,0,1,4,4,3
6,2944,2002,80000000,2.35,96,6,405,4,0,0,4,157,19,1,11,38,418,29,1,2,6,592,0,0,0,0,118,15,0,4,9,224,92,0,1,1,86,52,1,11,22,102,20,0,0,5,2,3,1
30,3139,2007,17000000,1.85,96,7.1,142,1,2,6,23,232,20,0,19,24,30,0,0,4,8,756,0,3,7,3,1,9,0,12,4,271,4,0,0,1,224,45,2,5,5,29,24,0,0,3,6,5,0
31,2712,2001,45000000,2.35,122,7.7,24,47,0,5,9,110,37,2,64,156,184,24,4,48,127,660,65,0,0,0,134,18,0,14,9,136,1,0,0,5,218,11,1,5,11,286,11,0,0,0,17,23,1
30,2332,1990,47000000,1.85,105,6.1,459,2,1,9,24,435,23,1,9,24,90,0,0,1,4,506,27,0,0,0,44,5,4,49,70,91,13,0,0,0,346,42,3,17,6,288,14,4,29,29,6,36,3
10,2808,2010,20000000,1.85,90,5.6,247,3,0,0,0,412,87,0,4,7,121,77,0,4,5,68,0,0,0,0,29,10,0,0,11,460,8,0,0,0,32,2,0,0,0,5,37,0,1,1,0,3,0
22,2515,1998,95000000,2.39,136,6.7,281,19,0,3,2,234,0,0,0,0,155,7,0,0,0,218,1,0,0,0,86,90,2,28,66,311,41,0,0,0,259,37,1,3,2,138,5,1,2,2,9,16,2
25,2417,2014,12000000,2.39,99,5.8,359,3,1,4,4,156,51,1,6,12,364,0,0,7,4,708,56,1,23,1,166,86,0,4,3,487,10,1,4,4,78,74,1,7,3,283,34,1,0,2,1,5,0
31,3155,2012,25000000,2.35,101,6.5,397,38,2,3,3,443,32,0,35,35,617,0,2,8,12,77,0,1,8,1,133,53,1,4,21,603,2,1,1,16,5,36,1,5,6,95,12,0,0,0,5,7,0
26,2770,2001,40000000,1.85,114,5.9,40,5,0,3,4,158,0,1,2,32,249,42,2,13,48,317,55,4,9,4,224,0,0,1,1,540,0,0,0,0,296,27,1,7,5,307,3,0,0,0,0,3,0
26,2655,2001,40000000,1.85,114,5.9,40,5,0,3,4,158,0,1,2,32,249,42,2,13,48,317,55,4,9,4,224,0,0,1,1,540,0,0,0,0,296,27,1,7,5,307,3,0,0,0,0,3,0
26,2927,2012,120000000,1.85,127,7.9,19,20,2,93,91,400,0,0,4,8,246,119,0,33,28,55,1,0,0,0,156,26,1,24,47,613,2,0,0,1,48,18,1,15,18,26,19,0,1,5,78,133,4
22,2771,2010,40000000,2.39,120,7.7,97,84,2,56,128,209,16,1,10,47,543,0,2,16,53,92,2,0,0,0,213,8,1,36,88,3,4,1,84,136,146,27,2,1,28,155,12,3,4,15,170,185,3
22,3061,2000,110000000,2.39,165,7.2,382,10,0,19,17,301,39,2,20,21,229,9,1,60,39,354,0,2,2,2,109,148,5,164,318,507,6,1,1,6,35,17,6,11,9,99,20,1,3,6,9,17,3
31,3222,2011,60000000,1.85,106,6.7,426,29,1,21,76,158,0,1,12,42,626,20,0,0,0,382,0,0,4,0,36,5,0,17,32,538,5,0,0,9,321,16,1,21,76,239,48,0,0,4,2,14,0
10,3232,2016,90000000,2.39,129,6.5,222,16,0,2,2,209,34,1,16,53,421,59,3,27,120,749,80,3,24,3,25,67,2,11,16,173,17,0,1,2,248,50,1,2,10,18,49,3,3,15,0,5,0
26,2961,2005,28000000,2.39,136,7.8,182,5,2,11,27,219,34,1,51,162,521,0,1,38,98,258,0,0,3,0,204,8,1,23,18,309,1,0,39,24,258,36,1,10,33,24,23,3,1,25,44,47,1
16,2856,1999,95000000,2.39,116,6.4,406,7,0,0,2,227,46,2,30,38,411,0,1,5,8,307,107,1,10,1,27,19,2,7,54,444,1,0,0,0,253,7,0,0,0,122,24,0,1,1,3,5,0
30,3702,2013,50000000,1.85,91,5.7,254,6,0,0,2,98,35,0,3,4,596,171,1,1,1,80,129,3,1,3,134,34,0,14,9,304,18,1,28,24,151,0,0,1,2,300,0,1,3,12,0,5,0
5,2925,2007,20000000,1.85,105,6.8,83,24,0,0,0,391,27,0,18,58,569,0,0,0,1,109,0,0,5,0,71,27,1,2,6,103,3,0,1,2,289,19,1,7,5,251,24,0,0,0,5,7,0
11,3350,2003,45000000,1.85,95,4.8,60,4,0,4,1,356,0,1,36,96,559,0,2,25,63,612,0,1,55,1,188,3,1,12,6,26,0,0,0,0,95,40,0,1,2,363,8,0,0,2,3,5,0
22,3553,2006,75000000,2.35,91,6.6,161,0,1,0,3,374,0,0,1,4,601,101,1,14,53,530,8,0,1,0,61,0,0,2,5,123,13,3,2,6,350,34,1,0,5,340,69,2,5,13,4,22,1
30,2954,2003,20000000,1.85,97,6.2,280,3,0,1,6,187,0,2,14,38,402,0,0,19,36,474,64,4,4,4,188,3,1,12,6,397,8,0,0,0,240,37,0,0,1,135,14,0,0,0,5,10,1
12,3102,2003,30000000,2.39,111,8.1,357,9,2,149,264,427,0,1,10,48,407,0,1,16,31,739,0,0,6,0,172,1,1,2,7,486,14,2,149,264,283,29,3,1,112,217,3,0,0,0,29,102,1
26,2525,1995,90000000,2.39,128,7.6,211,6,0,6,5,66,30,1,20,42,294,36,1,6,11,656,52,1,16,1,150,47,2,5,-6,322,2,0,0,2,253,3,0,0,0,188,51,2,0,3,2,3,0
